vx,vy,omega,theta,x,y,e_x,,0.5-x,P1 LHS,P1 RHS,,,"""-0.5-x","""-0.79<th","""th<-0.74",P2 LHS,"""0.184<ex","""ex<0.19",P2 RHS,,"""om>0","""vy<-0.3",P3 LHS,P3 RHS,,P1-2 LHS,P1-2 RHS,,"""-2<y<2","""-0.7869<th","""th<-0.747",P2 RHS,,isabove ystar=2?,,,,
2.952981721,-0.095037109,-0.111937817,-0.880331847,4.894542326,-0.248941693,0.192355022,,-4.394542326,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,,,,
3.160145129,-0.070397822,-0.045332782,-0.917561211,5.812391274,-1.475685616,0.18973348,,-5.312391274,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.29413738,-0.058164921,-0.011769264,-0.930651138,6.759072031,-2.786077684,0.188762883,,-6.259072031,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.373514661,-0.052807476,0.002856203,-0.932328062,7.731799362,-4.142304789,0.188526777,,-7.231799362,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.416995663,-0.050700655,0.008854769,-0.929160082,8.725363366,-5.520487638,0.188427711,,-8.225363366,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.438474448,-0.049993641,0.011546572,-0.923949865,9.734871979,-6.906578632,0.188276574,,-9.234871979,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.446909339,-0.049871775,0.013159978,-0.917710461,10.75685873,-8.292435946,0.188080059,,-10.25685873,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.447641824,-0.050021029,0.014432585,-0.91076637,11.78926154,-9.673205751,0.187880253,,-11.28926154,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.443726652,-0.050330729,0.015536773,-0.9032366,12.83099656,-11.04583355,0.187706186,,-12.33099656,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.436886348,-0.050760697,0.016482647,-0.895201478,13.88153756,-12.40827596,0.187570073,,-13.38153756,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.428102874,-0.051291953,0.017253542,-0.886744417,14.94062337,-13.75909244,0.187474602,,-14.44062337,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.417956912,-0.051911318,0.017838453,-0.877955714,16.00808528,-15.09723312,0.187418482,,-15.50808528,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.406814491,-0.052607337,0.018234542,-0.868928888,17.08375538,-16.42192686,0.18739903,,-16.58375538,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.394927602,-0.053369292,0.018444331,-0.859757357,18.1674227,-17.73262119,0.187413088,,-17.6674227,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.382487949,-0.054186905,0.018473509,-0.850532384,19.25881562,-19.02894926,0.187457309,,-18.75881562,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.369655486,-0.055050178,0.018329845,-0.841341807,20.35759882,-20.31071064,0.18752824,,-19.85759882,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.356573336,-0.055949282,0.018022759,-0.83226913,21.46337774,-21.57785892,0.187622379,,-20.96337774,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.343375284,-0.056874499,0.017563162,-0.823392748,22.57570728,-22.83049224,0.187736217,,-22.07570728,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.330189161,-0.057816208,0.016963397,-0.81478523,23.6941025,-24.06884461,0.187866289,,-23.1941025,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.317137907,-0.058764912,0.016237159,-0.806512628,24.81805012,-25.2932768,0.188009224,,-24.31805012,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.304339314,-0.059711301,0.015399384,-0.798633839,25.94702004,-26.50426633,0.18816179,,-25.44702004,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.291905036,-0.060646336,0.014466081,-0.791200033,27.08047639,-27.70239625,0.188320934,,-26.58047639,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.279939199,-0.061561354,0.013454107,-0.784254181,28.21788763,-28.88834271,0.188483819,,-27.71788763,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.268536863,-0.062448188,0.012380892,-0.777830709,29.35873551,-30.06286145,0.188647849,,-28.85873551,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.257782491,-0.063299283,0.011264125,-0.771955293,30.50252274,-31.22677348,0.188810693,,-30.00252274,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.247748551,-0.064107825,0.010121412,-0.76664482,31.64877912,-32.38095016,0.188970297,,-31.14877912,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.238494366,-0.064867843,0.008969921,-0.761907529,32.79706636,-33.52629805,0.189124893,,-32.29706636,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.230065261,-0.065574318,0.007826022,-0.757743317,33.9469813,-34.66374399,0.189272997,,-33.4469813,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.222492092,-0.066223249,0.006704963,-0.754144224,35.098158,-35.79422049,0.189413403,,-34.598158,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.215791161,-0.066811711,0.005620561,-0.751095073,36.25026849,-36.91865203,0.189545174,,-35.75026849,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.209964545,-0.067337871,0.004584961,-0.748574247,37.40302249,-38.03794241,0.189667626,,-36.90302249,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.205000809,-0.067800983,0.003608442,-0.746554572,38.55616641,-39.15296341,0.189780306,,-38.05616641,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
3.200876079,-0.06820134,0.002699305,-0.745004278,39.70948152,-40.26454492,0.189882973,,-39.20948152,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
3.197555415,-0.068540206,0.001863824,-0.743887997,40.86278173,-41.37346684,0.189975573,,-40.36278173,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
0.969114577,-0.292512056,-0.268122242,-0.068005878,0.482645864,4.197226817,0.19,,0.017354136,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,
1.182395975,-0.537869316,-0.321822683,-0.224654215,0.97149267,3.910938738,0.193,,-0.47149267,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,
1.611150042,-0.605783572,-0.209993008,-0.362653016,1.544051204,3.422697028,0.193,,-1.044051204,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,
2.044447398,-0.387628023,-0.327823328,-0.4706269,2.285867682,2.815163105,0.193,,-1.785867682,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,
2.343717276,-0.213352047,-0.353560391,-0.659527609,3.133896966,2.106215858,0.193,,-2.633896966,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,
2.668986859,-0.137818115,-0.214461891,-0.801105471,4.003319698,1.199987636,0.193,,-3.503319698,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,,,,
2.95314208,-0.095575777,-0.114834254,-0.881179116,4.894094138,0.107819695,0.192846859,,-4.394094138,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,,,,
3.161250458,-0.070972282,-0.048781863,-0.920046116,5.809854818,-1.120841274,0.190193375,,-5.309854818,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,,,,
3.296736863,-0.058494644,-0.0146459,-0.934712176,6.752566336,-2.435219087,0.189116985,,-6.252566336,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.37772978,-0.052871208,0.000687749,-0.937630782,7.719824123,-3.797446239,0.188790715,,-7.219824123,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.422699653,-0.050551791,0.007251598,-0.935387984,8.706886815,-5.183347987,0.188629228,,-8.206886815,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.445454398,-0.049687962,0.010344497,-0.930864943,9.709228888,-6.578546126,0.188431006,,-9.209228888,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.454951338,-0.049449441,0.012246256,-0.925143806,10.72363434,-7.974614354,0.188194241,,-10.22363434,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.456560991,-0.049507323,0.013745491,-0.91859136,11.74821505,-9.366471575,0.187957154,,-11.24821505,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.453368976,-0.049742013,0.015044595,-0.911349036,12.78202116,-10.75087885,0.187747803,,-12.28202116,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,
3.447121191,-0.05010891,0.01616774,-0.903509052,13.82463988,-12.12563556,0.187578612,,-13.32463988,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.438814809,-0.050586976,0.017104122,-0.895162005,14.87591058,-13.48916033,0.187452623,,-14.37591058,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.429039528,-0.051162039,0.017845029,-0.886403457,15.93575434,-14.8402724,0.187368806,,-15.43575434,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.418166359,-0.05182211,0.018388392,-0.877331468,17.00408253,-16.17807628,0.187324631,,-16.50408253,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.406449894,-0.052556159,0.018736776,-0.868043808,18.08075261,-17.50190002,0.187317031,,-17.58075261,TRUE,TRUE,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.394083243,-0.053353709,0.018895488,-0.858636184,19.16555037,-18.81126168,0.187342697,,-18.66555037,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.381227388,-0.054204622,0.018871646,-0.849201132,20.25818654,-20.10585034,0.187398172,,-19.75818654,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.3680267,-0.055098952,0.018673844,-0.839827225,21.35830133,-21.3855144,0.187479906,,-20.85830133,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.35461687,-0.05602685,0.018312097,-0.830598351,22.46547331,-22.65025316,0.187584305,,-21.96547331,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.341128601,-0.056978529,0.017797846,-0.821593017,23.57923049,-23.90020922,0.187707778,,-23.07923049,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.327688904,-0.057944271,0.017143959,-0.81288364,24.69906246,-25.13566066,0.187846793,,-24.19906246,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.314420969,-0.058914468,0.01636468,-0.804535856,25.82443278,-26.35701212,0.187997925,,-25.32443278,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.301443231,-0.059879698,0.015475514,-0.796607866,26.95479102,-27.56478467,0.188157904,,-26.45479102,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.288867951,-0.06083082,0.014493047,-0.789149863,28.08958404,-28.75960414,0.188323654,,-27.58958404,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.27679957,-0.061759093,0.013434705,-0.782203554,29.22826621,-29.94218828,0.188492328,,-28.72826621,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.265333011,-0.062656299,0.012318456,-0.775801826,30.37030834,-31.11333268,0.188661337,,-29.87030834,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.254552045,-0.063514869,0.01116248,-0.769968563,31.51520521,-32.2738959,0.188828367,,-31.01520521,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.244527849,-0.064328017,0.0099848,-0.764718637,32.66248148,-33.42478409,0.188991394,,-32.16248148,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.235317846,-0.065089847,0.008802912,-0.760058082,33.81169622,-34.56693539,0.18914869,,-33.31169622,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.226964879,-0.065795457,0.007633418,-0.755984456,34.96244586,-35.70130458,0.189298819,,-34.46244586,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.219496799,-0.066441014,0.006491682,-0.752487375,36.11436587,-36.82884827,0.189440629,,-35.61436587,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.212926463,-0.0670238,0.005391529,-0.749549209,37.2671312,-37.950511,0.189573241,,-36.7671312,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.207252164,-0.067542227,0.004344993,-0.747145913,38.4204557,-39.06721251,0.189696031,,-37.9204557,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.202458464,-0.067995822,0.003362141,-0.745247969,39.57409073,-40.17983639,0.18980861,,-39.07409073,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
3.198517387,-0.068385173,0.002450968,-0.743821391,40.7278231,-41.28922043,0.189910799,,-40.2278231,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
